"resp.id","ques","alt","brandFord","brandGM","brandDodge","enghyb","engelec","price"
97,31,1,0,1,0,0,0,0.787423417903483
97,31,2,0,0,1,0,1,0.305813931627199
97,31,3,0,1,0,0,0,0.872612606966868
97,31,4,0,0,0,0,0,0
97,32,1,1,0,0,1,0,0.689301565289497
97,32,2,1,0,0,1,0,0.173702692845836
97,32,3,0,0,1,1,0,0.928746761288494
97,32,4,0,0,0,0,0,0
98,1,1,1,0,0,0,0,0.349648194853216
98,1,2,1,0,0,1,0,0.23831705795601
98,1,3,0,0,1,0,0,0.809808400226757
98,1,4,0,0,0,0,0,0
98,2,1,0,0,1,0,0,0.896760692587122
98,2,2,0,1,0,0,0,0.596397335641086
98,2,3,0,0,1,1,0,0.507481570122764
98,2,4,0,0,0,0,0,0
98,3,1,0,1,0,0,0,0.580433379858732
98,3,2,1,0,0,0,1,0.726691992720589
98,3,3,1,0,0,1,0,0.0347443833015859
98,3,4,0,0,0,0,0,0
98,4,1,1,0,0,0,1,0.995638309745118
98,4,2,1,0,0,1,0,0.173702692845836
98,4,3,0,1,0,0,1,0.271541259251535
98,4,4,0,0,0,0,0,0
98,5,1,0,0,1,0,1,0.993227801751345
98,5,2,0,1,0,0,0,0.921326123410836
98,5,3,0,1,0,0,0,0.335994826396927
98,5,4,0,0,0,0,0,0
98,6,1,1,0,0,0,1,0.332827402744442
98,6,2,1,0,0,0,0,0.0974897837731987
98,6,3,0,1,0,0,0,0.662638881243765
98,6,4,0,0,0,0,0,0
98,7,1,0,1,0,1,0,0.45303115202114
98,7,2,0,1,0,0,1,0.383381687104702
98,7,3,0,1,0,0,0,0.147771810181439
98,7,4,0,0,0,0,0,0
98,8,1,0,0,1,0,1,0.0682543686125427
98,8,2,1,0,0,0,1,0.994029203196988
98,8,3,1,0,0,0,0,0.70918926759623
98,8,4,0,0,0,0,0,0
98,9,1,0,1,0,0,0,0.122293806402013
98,9,2,1,0,0,1,0,0.728977212682366
98,9,3,0,1,0,0,0,0.787423417903483
98,9,4,0,0,0,0,0,0
98,10,1,1,0,0,1,0,0.624531211564317
98,10,2,0,0,1,0,1,0.0817159586586058
98,10,3,0,1,0,1,0,0.197218686342239
98,10,4,0,0,0,0,0,0
98,11,1,1,0,0,0,0,0.815926771145314
98,11,2,1,0,0,1,0,0.688554649241269
98,11,3,0,0,1,0,0,0.520349672762677
98,11,4,0,0,0,0,0,0
98,12,1,0,1,0,0,1,0.628238940611482
98,12,2,0,0,1,0,0,0.249016341986135
98,12,3,0,1,0,0,1,0.0722935523372144
98,12,4,0,0,0,0,0,0
98,13,1,0,1,0,1,0,0.783169837435707
98,13,2,1,0,0,1,0,0.692660877946764
98,13,3,0,1,0,0,1,0.931740943575278
98,13,4,0,0,0,0,0,0
98,14,1,0,1,0,0,0,0.90603522863239
98,14,2,0,1,0,1,0,0.010391871444881
98,14,3,0,1,0,0,0,0.872612606966868
98,14,4,0,0,0,0,0,0
98,15,1,0,0,1,0,0,0.17931176093407
98,15,2,0,0,1,1,0,0.0772918749134988
98,15,3,0,0,1,1,0,0.719235315918922
98,15,4,0,0,0,0,0,0
98,16,1,0,1,0,0,1,0.982073481660336
98,16,2,0,0,1,1,0,0.219440057175234
98,16,3,0,0,1,0,1,0.701769283041358
98,16,4,0,0,0,0,0,0
98,17,1,0,1,0,0,0,0.0567487904336303
98,17,2,1,0,0,1,0,0.417543536052108
98,17,3,0,0,1,0,0,0.614482569973916
98,17,4,0,0,0,0,0,0
98,18,1,0,0,1,1,0,0.0224713764619082
98,18,2,1,0,0,0,0,0.267899898346514
98,18,3,1,0,0,0,0,0.649861947167665
98,18,4,0,0,0,0,0,0
98,19,1,0,0,1,0,0,0.116635156562552
98,19,2,1,0,0,0,0,0.453530390514061
98,19,3,0,1,0,0,1,0.101957165636122
98,19,4,0,0,0,0,0,0
98,20,1,1,0,0,1,0,0.45009305421263
98,20,2,0,1,0,0,1,0.776852056849748
98,20,3,0,0,1,1,0,0.447676197392866
98,20,4,0,0,0,0,0,0
98,21,1,0,0,1,0,1,0.370164902647957
98,21,2,1,0,0,0,0,0.536209387937561
98,21,3,0,1,0,0,1,0.170029285596684
98,21,4,0,0,0,0,0,0
98,22,1,0,0,1,1,0,0.556089093210176
98,22,2,0,0,1,0,0,0.974940169835463
98,22,3,1,0,0,1,0,0.253418082371354
98,22,4,0,0,0,0,0,0
98,23,1,0,1,0,0,0,0.851094804471359
98,23,2,0,0,1,0,0,0.69996713870205
98,23,3,1,0,0,0,1,0.609467238886282
98,23,4,0,0,0,0,0,0
98,24,1,0,1,0,0,1,0.915454316651449
98,24,2,1,0,0,0,1,0.207927568117157
98,24,3,0,1,0,1,0,0.722173341782764
98,24,4,0,0,0,0,0,0
98,25,1,0,1,0,0,0,0.0946537170093507
98,25,2,1,0,0,0,1,0.0763227329589427
98,25,3,1,0,0,1,0,0.111543797887862
98,25,4,0,0,0,0,0,0
98,26,1,0,1,0,1,0,0.354328586021438
98,26,2,0,1,0,0,1,0.0443645464256406
98,26,3,0,0,1,0,1,0.647222646744922
98,26,4,0,0,0,0,0,0
98,27,1,0,1,0,1,0,0.174737266497687
98,27,2,0,1,0,1,0,0.0247949017211795
98,27,3,0,0,1,1,0,0.75572042260319
98,27,4,0,0,0,0,0,0
98,28,1,1,0,0,0,0,0.397879696451128
98,28,2,0,1,0,0,1,0.0646001438144594
98,28,3,0,0,1,1,0,0.54443607176654
98,28,4,0,0,0,0,0,0
98,29,1,1,0,0,0,0,0.587260813685134
98,29,2,1,0,0,0,0,0.386171608231962
98,29,3,1,0,0,0,1,0.199290785007179
98,29,4,0,0,0,0,0,0
98,30,1,0,0,1,1,0,0.250625471351668
98,30,2,0,0,1,0,0,0.88122747046873
98,30,3,0,1,0,0,0,0.308747658738866
98,30,4,0,0,0,0,0,0
98,31,1,0,0,1,1,0,0.162343678995967
98,31,2,1,0,0,0,0,0.858110398752615
98,31,3,0,0,1,1,0,0.633988835383207
98,31,4,0,0,0,0,0,0
98,32,1,0,1,0,1,0,0.288681357400492
98,32,2,0,0,1,0,1,0.518628991441801
98,32,3,1,0,0,0,0,0.222817821893841
98,32,4,0,0,0,0,0,0
99,1,1,0,1,0,1,0,0.722173341782764
99,1,2,0,0,1,0,0,0.77529555791989
99,1,3,0,0,1,0,0,0.116635156562552
99,1,4,0,0,0,0,0,0
99,2,1,0,1,0,0,0,0.147771810181439
99,2,2,0,0,1,0,1,0.75527166808024
99,2,3,0,1,0,0,0,0.596397335641086
99,2,4,0,0,0,0,0,0
99,3,1,0,1,0,0,0,0.122293806402013
99,3,2,0,0,1,0,0,0.809808400226757
99,3,3,0,1,0,0,1,0.915454316651449
99,3,4,0,0,0,0,0,0
99,4,1,0,1,0,0,0,0.335994826396927
99,4,2,1,0,0,1,0,0.689301565289497
99,4,3,0,0,1,1,0,0.719235315918922
99,4,4,0,0,0,0,0,0
99,5,1,1,0,0,0,0,0.815926771145314
99,5,2,0,1,0,0,0,0.0946537170093507
99,5,3,1,0,0,0,1,0.207927568117157
99,5,4,0,0,0,0,0,0
99,6,1,0,0,1,0,1,0.370164902647957
99,6,2,0,0,1,0,1,0.701769283041358
99,6,3,0,1,0,0,0,0.851094804471359
99,6,4,0,0,0,0,0,0
99,7,1,0,0,1,1,0,0.110511020058766
99,7,2,0,0,1,0,0,0.673305671429262
99,7,3,0,0,1,1,0,0.75572042260319
99,7,4,0,0,0,0,0,0
99,8,1,0,0,1,0,0,0.372965408256277
99,8,2,1,0,0,0,0,0.267899898346514
99,8,3,1,0,0,1,0,0.111543797887862
99,8,4,0,0,0,0,0,0
99,9,1,0,1,0,0,0,0.921326123410836
99,9,2,0,1,0,1,0,0.783169837435707
99,9,3,0,1,0,0,1,0.776852056849748
99,9,4,0,0,0,0,0,0
99,10,1,1,0,0,0,0,0.70918926759623
99,10,2,0,0,1,0,0,0.974940169835463
99,10,3,0,0,1,0,1,0.52228964609094
99,10,4,0,0,0,0,0,0
99,11,1,0,0,1,1,0,0.162343678995967
99,11,2,0,1,0,0,1,0.659435250097886
99,11,3,0,1,0,0,0,0.872612606966868
99,11,4,0,0,0,0,0,0
99,12,1,0,1,0,1,0,0.174737266497687
99,12,2,1,0,0,0,0,0.397879696451128
99,12,3,0,1,0,1,0,0.0247949017211795
99,12,4,0,0,0,0,0,0
99,13,1,0,0,1,1,0,0.447676197392866
99,13,2,0,1,0,1,0,0.305947362678126
99,13,3,1,0,0,0,1,0.552895397180691
99,13,4,0,0,0,0,0,0
99,14,1,1,0,0,1,0,0.728977212682366
99,14,2,0,0,1,0,0,0.79792897333391
99,14,3,1,0,0,0,0,0.536209387937561
99,14,4,0,0,0,0,0,0
99,15,1,0,1,0,0,1,0.383381687104702
99,15,2,1,0,0,1,0,0.417543536052108
99,15,3,0,1,0,1,0,0.010391871444881
99,15,4,0,0,0,0,0,0
99,16,1,0,1,0,0,0,0.662638881243765
99,16,2,0,1,0,0,1,0.628238940611482
99,16,3,0,0,1,1,0,0.219440057175234
99,16,4,0,0,0,0,0,0
99,17,1,1,0,0,0,1,0.332827402744442
99,17,2,1,0,0,0,0,0.587260813685134
99,17,3,1,0,0,0,1,0.174831224605441
99,17,4,0,0,0,0,0,0
99,18,1,0,1,0,1,0,0.288681357400492
99,18,2,0,1,0,0,1,0.931740943575278
99,18,3,0,0,1,0,1,0.450073560234159
99,18,4,0,0,0,0,0,0
99,19,1,0,1,0,0,1,0.0646001438144594
99,19,2,0,0,1,0,0,0.69996713870205
99,19,3,0,0,1,0,1,0.518628991441801
99,19,4,0,0,0,0,0,0
99,20,1,0,1,0,0,1,0.101957165636122
99,20,2,0,0,1,1,0,0.0772918749134988
99,20,3,1,0,0,1,0,0.0347443833015859
99,20,4,0,0,0,0,0,0
99,21,1,0,1,0,0,0,0.0567487904336303
99,21,2,0,0,1,0,0,0.17931176093407
99,21,3,0,1,0,1,0,0.197218686342239
99,21,4,0,0,0,0,0,0
99,22,1,1,0,0,1,0,0.23831705795601
99,22,2,1,0,0,1,0,0.624531211564317
99,22,3,1,0,0,0,1,0.351197324693203
99,22,4,0,0,0,0,0,0
99,23,1,0,0,1,1,0,0.507481570122764
99,23,2,0,0,1,0,1,0.745783461723477
99,23,3,1,0,0,1,0,0.253418082371354
99,23,4,0,0,0,0,0,0
99,24,1,0,1,0,1,0,0.354328586021438
99,24,2,1,0,0,1,0,0.692660877946764
99,24,3,0,0,1,0,1,0.993227801751345
99,24,4,0,0,0,0,0,0
99,25,1,1,0,0,1,0,0.849743284517899
99,25,2,0,1,0,0,0,0.435116852866486
99,25,3,0,1,0,0,1,0.0722935523372144
99,25,4,0,0,0,0,0,0
99,26,1,0,0,1,1,0,0.54443607176654
99,26,2,1,0,0,0,1,0.5176159334369
99,26,3,0,1,0,1,0,0.0377497179433703
99,26,4,0,0,0,0,0,0
99,27,1,0,1,0,0,0,0.308747658738866
99,27,2,1,0,0,0,0,0.386171608231962
99,27,3,0,0,1,1,0,0.928746761288494
99,27,4,0,0,0,0,0,0
99,28,1,1,0,0,0,1,0.994029203196988
99,28,2,1,0,0,1,0,0.173702692845836
99,28,3,1,0,0,0,0,0.858110398752615
99,28,4,0,0,0,0,0,0
99,29,1,0,0,1,0,0,0.520349672762677
99,29,2,1,0,0,0,0,0.349648194853216
99,29,3,0,1,0,1,0,0.984323669457808
99,29,4,0,0,0,0,0,0
99,30,1,1,0,0,0,1,0.209215686656535
99,30,2,0,1,0,0,1,0.170029285596684
99,30,3,0,0,1,0,1,0.0245839008130133
99,30,4,0,0,0,0,0,0
99,31,1,1,0,0,0,1,0.0763227329589427
99,31,2,0,1,0,0,0,0.90603522863239
99,31,3,1,0,0,0,1,0.900902218651026
99,31,4,0,0,0,0,0,0
99,32,1,0,0,1,0,1,0.0817159586586058
99,32,2,0,1,0,1,0,0.467730070929974
99,32,3,1,0,0,0,1,0.199290785007179
99,32,4,0,0,0,0,0,0
100,1,1,1,0,0,0,1,0.994029203196988
100,1,2,0,1,0,1,0,0.0377497179433703
100,1,3,0,0,1,0,1,0.745783461723477
100,1,4,0,0,0,0,0,0
100,2,1,1,0,0,0,0,0.222817821893841
100,2,2,0,0,1,1,0,0.0772918749134988
100,2,3,1,0,0,0,1,0.726691992720589
100,2,4,0,0,0,0,0,0
100,3,1,1,0,0,0,1,0.995638309745118
100,3,2,0,0,1,0,0,0.974940169835463
100,3,3,0,0,1,0,1,0.0931751148309559
100,3,4,0,0,0,0,0,0
100,4,1,0,1,0,1,0,0.0247949017211795
100,4,2,0,0,1,0,1,0.701769283041358
100,4,3,1,0,0,1,0,0.0923397692386061
100,4,4,0,0,0,0,0,0
100,5,1,1,0,0,0,0,0.302230932284147
100,5,2,1,0,0,0,0,0.536209387937561
100,5,3,1,0,0,0,1,0.332827402744442
100,5,4,0,0,0,0,0,0
100,6,1,1,0,0,0,1,0.351197324693203
100,6,2,0,1,0,0,1,0.215468375943601
100,6,3,0,1,0,0,1,0.776852056849748
100,6,4,0,0,0,0,0,0
100,7,1,1,0,0,1,0,0.689301565289497
100,7,2,0,0,1,0,0,0.614482569973916
100,7,3,0,0,1,0,0,0.809808400226757
100,7,4,0,0,0,0,0,0
100,8,1,1,0,0,0,1,0.209215686656535
100,8,2,0,1,0,0,1,0.915454316651449
100,8,3,0,0,1,1,0,0.250625471351668
100,8,4,0,0,0,0,0,0
100,9,1,0,1,0,0,0,0.596397335641086
100,9,2,0,0,1,1,0,0.54443607176654
100,9,3,0,1,0,0,0,0.921326123410836
100,9,4,0,0,0,0,0,0
100,10,1,0,0,1,1,0,0.633988835383207
100,10,2,0,0,1,1,0,0.75572042260319
100,10,3,0,1,0,0,0,0.308747658738866
100,10,4,0,0,0,0,0,0
100,11,1,0,0,1,0,1,0.450073560234159
100,11,2,1,0,0,0,1,0.174831224605441
100,11,3,0,0,1,1,0,0.0224713764619082
100,11,4,0,0,0,0,0,0
100,12,1,0,0,1,0,0,0.17931176093407
100,12,2,0,1,0,0,0,0.787423417903483
100,12,3,0,0,1,0,0,0.673305671429262
100,12,4,0,0,0,0,0,0
100,13,1,0,0,1,0,0,0.520349672762677
100,13,2,0,1,0,0,1,0.0722935523372144
100,13,3,1,0,0,0,0,0.267899898346514
100,13,4,0,0,0,0,0,0
100,14,1,0,0,1,0,1,0.518628991441801
100,14,2,0,1,0,0,1,0.982073481660336
100,14,3,1,0,0,1,0,0.849743284517899
100,14,4,0,0,0,0,0,0
100,15,1,1,0,0,0,1,0.874943430069834
100,15,2,0,0,1,0,1,0.993227801751345
100,15,3,0,0,1,0,1,0.234571038046852
100,15,4,0,0,0,0,0,0
100,16,1,0,0,1,0,1,0.52228964609094
100,16,2,0,0,1,1,0,0.162343678995967
100,16,3,0,1,0,0,1,0.0646001438144594
100,16,4,0,0,0,0,0,0
100,17,1,0,1,0,0,1,0.271541259251535
100,17,2,1,0,0,1,0,0.624531211564317
100,17,3,0,1,0,1,0,0.45303115202114
100,17,4,0,0,0,0,0,0
100,18,1,1,0,0,0,0,0.386171608231962
100,18,2,1,0,0,0,1,0.207927568117157
100,18,3,1,0,0,0,1,0.609467238886282
100,18,4,0,0,0,0,0,0
100,19,1,0,0,1,1,0,0.928746761288494
100,19,2,0,1,0,0,1,0.659435250097886
100,19,3,1,0,0,1,0,0.253418082371354
100,19,4,0,0,0,0,0,0
100,20,1,0,1,0,1,0,0.354328586021438
100,20,2,1,0,0,1,0,0.417543536052108
100,20,3,1,0,0,1,0,0.504451381973922
100,20,4,0,0,0,0,0,0
100,21,1,0,1,0,1,0,0.305947362678126
100,21,2,0,0,1,1,0,0.110511020058766
100,21,3,1,0,0,0,0,0.70918926759623
100,21,4,0,0,0,0,0,0
100,22,1,0,0,1,1,0,0.556089093210176
100,22,2,1,0,0,0,1,0.5176159334369
100,22,3,0,0,1,1,0,0.646761544048786
100,22,4,0,0,0,0,0,0
100,23,1,0,1,0,0,0,0.872612606966868
100,23,2,1,0,0,1,0,0.692660877946764
100,23,3,0,1,0,0,1,0.383381687104702
100,23,4,0,0,0,0,0,0
100,24,1,0,1,0,0,0,0.335994826396927
100,24,2,0,1,0,1,0,0.010391871444881
100,24,3,1,0,0,0,0,0.349648194853216
100,24,4,0,0,0,0,0,0
100,25,1,0,1,0,0,0,0.147771810181439
100,25,2,0,0,1,0,0,0.79792897333391
100,25,3,0,0,1,0,0,0.77529555791989
100,25,4,0,0,0,0,0,0
100,26,1,1,0,0,1,0,0.728977212682366
100,26,2,0,1,0,0,0,0.0567487904336303
100,26,3,1,0,0,0,0,0.291792382253334
100,26,4,0,0,0,0,0,0
100,27,1,0,0,1,1,0,0.507481570122764
100,27,2,1,0,0,1,0,0.173702692845836
100,27,3,0,0,1,0,1,0.75527166808024
100,27,4,0,0,0,0,0,0
100,28,1,1,0,0,0,0,0.649861947167665
100,28,2,1,0,0,1,0,0.111543797887862
100,28,3,0,1,0,0,1,0.139277450274676
100,28,4,0,0,0,0,0,0
100,29,1,0,1,0,1,0,0.722173341782764
100,29,2,0,0,1,0,0,0.372965408256277
100,29,3,0,1,0,0,1,0.628238940611482
100,29,4,0,0,0,0,0,0
100,30,1,1,0,0,0,1,0.199290785007179
100,30,2,1,0,0,1,0,0.23831705795601
100,30,3,1,0,0,0,0,0.397879696451128
100,30,4,0,0,0,0,0,0
100,31,1,0,1,0,1,0,0.174737266497687
100,31,2,1,0,0,0,0,0.587260813685134
100,31,3,0,0,1,0,0,0.116635156562552
100,31,4,0,0,0,0,0,0
100,32,1,0,1,0,0,1,0.931740943575278
100,32,2,1,0,0,0,0,0.858110398752615
100,32,3,0,0,1,0,1,0.647222646744922
100,32,4,0,0,0,0,0,0
101,1,1,1,0,0,0,1,0.994029203196988
101,1,2,0,1,0,0,0,0.872612606966868
101,1,3,1,0,0,1,0,0.111543797887862
101,1,4,0,0,0,0,0,0
101,2,1,0,1,0,0,0,0.0567487904336303
101,2,2,0,0,1,1,0,0.110511020058766
101,2,3,0,0,1,0,1,0.305813931627199
101,2,4,0,0,0,0,0,0
101,3,1,0,1,0,1,0,0.174737266497687
101,3,2,1,0,0,0,1,0.609467238886282
101,3,3,1,0,0,0,1,0.0763227329589427
101,3,4,0,0,0,0,0,0
101,4,1,1,0,0,1,0,0.849743284517899
101,4,2,0,1,0,0,0,0.308747658738866
101,4,3,1,0,0,0,0,0.815926771145314
101,4,4,0,0,0,0,0,0
101,5,1,1,0,0,0,0,0.397879696451128
101,5,2,0,1,0,0,0,0.596397335641086
101,5,3,0,1,0,1,0,0.0377497179433703
101,5,4,0,0,0,0,0,0
101,6,1,0,0,1,0,0,0.809808400226757
101,6,2,1,0,0,1,0,0.504451381973922
101,6,3,1,0,0,0,0,0.302230932284147
101,6,4,0,0,0,0,0,0
101,7,1,0,1,0,1,0,0.354328586021438
101,7,2,0,1,0,0,0,0.122293806402013
101,7,3,0,1,0,0,1,0.139277450274676
101,7,4,0,0,0,0,0,0
101,8,1,1,0,0,0,1,0.199290785007179
101,8,2,0,1,0,1,0,0.688463405938819
101,8,3,0,0,1,1,0,0.0772918749134988
101,8,4,0,0,0,0,0,0
101,9,1,0,0,1,0,0,0.69996713870205
101,9,2,0,1,0,0,1,0.215468375943601
101,9,3,0,1,0,0,1,0.931740943575278
101,9,4,0,0,0,0,0,0
101,10,1,0,1,0,0,1,0.628238940611482
101,10,2,1,0,0,0,1,0.900902218651026
101,10,3,1,0,0,1,0,0.0923397692386061
101,10,4,0,0,0,0,0,0
101,11,1,1,0,0,0,0,0.291792382253334
101,11,2,1,0,0,0,1,0.995638309745118
101,11,3,0,1,0,0,0,0.662638881243765
101,11,4,0,0,0,0,0,0
101,12,1,0,0,1,0,1,0.0931751148309559
101,12,2,0,0,1,0,0,0.17931176093407
101,12,3,1,0,0,0,1,0.552895397180691
101,12,4,0,0,0,0,0,0
101,13,1,0,0,1,0,0,0.116635156562552
101,13,2,1,0,0,1,0,0.23831705795601
101,13,3,0,0,1,1,0,0.719235315918922
101,13,4,0,0,0,0,0,0
101,14,1,0,0,1,0,1,0.0682543686125427
101,14,2,0,1,0,0,0,0.90603522863239
101,14,3,1,0,0,0,1,0.174831224605441
101,14,4,0,0,0,0,0,0
101,15,1,1,0,0,0,1,0.207927568117157
101,15,2,0,1,0,0,1,0.776852056849748
101,15,3,0,0,1,0,1,0.745783461723477
101,15,4,0,0,0,0,0,0
101,16,1,0,0,1,0,1,0.75527166808024
101,16,2,0,1,0,1,0,0.288681357400492
101,16,3,0,0,1,0,0,0.77529555791989
101,16,4,0,0,0,0,0,0
101,17,1,1,0,0,1,0,0.728977212682366
101,17,2,1,0,0,1,0,0.688554649241269
101,17,3,0,0,1,0,0,0.673305671429262
101,17,4,0,0,0,0,0,0
101,18,1,0,1,0,0,1,0.0443645464256406
101,18,2,0,0,1,0,0,0.372965408256277
101,18,3,1,0,0,0,1,0.726691992720589
101,18,4,0,0,0,0,0,0
101,19,1,0,1,0,0,1,0.383381687104702
101,19,2,0,0,1,0,0,0.614482569973916
101,19,3,0,1,0,0,1,0.659435250097886
101,19,4,0,0,0,0,0,0
101,20,1,0,0,1,0,0,0.520349672762677
101,20,2,0,0,1,1,0,0.447676197392866
101,20,3,0,1,0,1,0,0.984323669457808
101,20,4,0,0,0,0,0,0
101,21,1,1,0,0,0,0,0.386171608231962
101,21,2,0,0,1,0,1,0.52228964609094
101,21,3,1,0,0,0,0,0.70918926759623
101,21,4,0,0,0,0,0,0
101,22,1,1,0,0,0,0,0.858110398752615
101,22,2,0,1,0,1,0,0.305947362678126
101,22,3,1,0,0,0,0,0.0974897837731987
101,22,4,0,0,0,0,0,0
101,23,1,0,0,1,0,1,0.234571038046852
101,23,2,0,0,1,1,0,0.250625471351668
101,23,3,0,0,1,0,0,0.79792897333391
101,23,4,0,0,0,0,0,0
101,24,1,0,0,1,1,0,0.54443607176654
101,24,2,1,0,0,1,0,0.253418082371354
101,24,3,1,0,0,0,1,0.209215686656535
101,24,4,0,0,0,0,0,0
101,25,1,0,0,1,0,1,0.518628991441801
101,25,2,0,1,0,0,0,0.851094804471359
101,25,3,1,0,0,1,0,0.689301565289497
101,25,4,0,0,0,0,0,0
101,26,1,0,1,0,1,0,0.467730070929974
101,26,2,0,0,1,0,0,0.896760692587122
101,26,3,0,0,1,1,0,0.162343678995967
101,26,4,0,0,0,0,0,0
101,27,1,0,1,0,0,0,0.0946537170093507
101,27,2,0,0,1,0,1,0.647222646744922
101,27,3,0,0,1,1,0,0.646761544048786
101,27,4,0,0,0,0,0,0
101,28,1,1,0,0,0,0,0.536209387937561
101,28,2,0,1,0,0,0,0.787423417903483
101,28,3,0,1,0,0,1,0.271541259251535
101,28,4,0,0,0,0,0,0
101,29,1,1,0,0,0,0,0.453530390514061
101,29,2,0,1,0,0,1,0.982073481660336
101,29,3,0,0,1,0,1,0.370164902647957
101,29,4,0,0,0,0,0,0
101,30,1,1,0,0,0,0,0.649861947167665
101,30,2,0,1,0,0,1,0.101957165636122
101,30,3,0,0,1,0,1,0.701769283041358
101,30,4,0,0,0,0,0,0
101,31,1,0,1,0,0,0,0.147771810181439
101,31,2,1,0,0,1,0,0.45009305421263
101,31,3,1,0,0,0,0,0.222817821893841
101,31,4,0,0,0,0,0,0
101,32,1,0,0,1,1,0,0.0224713764619082
101,32,2,0,1,0,1,0,0.0247949017211795
101,32,3,0,1,0,1,0,0.197218686342239
101,32,4,0,0,0,0,0,0
102,1,1,1,0,0,0,1,0.5176159334369
102,1,2,0,0,1,0,1,0.370164902647957
102,1,3,0,1,0,0,0,0.872612606966868
102,1,4,0,0,0,0,0,0
102,2,1,1,0,0,0,0,0.70918926759623
102,2,2,1,0,0,0,0,0.397879696451128
102,2,3,0,1,0,0,1,0.0646001438144594
102,2,4,0,0,0,0,0,0
102,3,1,0,0,1,0,0,0.17931176093407
102,3,2,0,0,1,0,0,0.389175177318975
102,3,3,1,0,0,0,0,0.222817821893841
102,3,4,0,0,0,0,0,0
102,4,1,1,0,0,0,1,0.900902218651026
102,4,2,0,1,0,0,1,0.215468375943601
102,4,3,0,1,0,0,1,0.101957165636122
102,4,4,0,0,0,0,0,0
102,5,1,0,1,0,0,1,0.659435250097886
102,5,2,1,0,0,0,0,0.302230932284147
102,5,3,0,0,1,0,0,0.372965408256277
102,5,4,0,0,0,0,0,0
102,6,1,0,1,0,1,0,0.45303115202114
102,6,2,0,0,1,1,0,0.162343678995967
102,6,3,0,0,1,1,0,0.646761544048786
102,6,4,0,0,0,0,0,0
102,7,1,0,1,0,0,0,0.435116852866486
102,7,2,0,0,1,1,0,0.75572042260319
102,7,3,1,0,0,0,0,0.291792382253334
102,7,4,0,0,0,0,0,0
102,8,1,0,0,1,0,1,0.450073560234159
102,8,2,1,0,0,0,0,0.815926771145314
102,8,3,0,0,1,1,0,0.0772918749134988
102,8,4,0,0,0,0,0,0
102,9,1,1,0,0,1,0,0.692660877946764
102,9,2,0,0,1,0,1,0.305813931627199
102,9,3,0,0,1,1,0,0.507481570122764
102,9,4,0,0,0,0,0,0
102,10,1,0,1,0,0,0,0.787423417903483
102,10,2,1,0,0,1,0,0.689301565289497
102,10,3,0,1,0,1,0,0.010391871444881
102,10,4,0,0,0,0,0,0
102,11,1,0,1,0,0,0,0.147771810181439
102,11,2,0,0,1,1,0,0.447676197392866
102,11,3,1,0,0,0,1,0.209215686656535
102,11,4,0,0,0,0,0,0
102,12,1,1,0,0,1,0,0.45009305421263
102,12,2,0,0,1,0,1,0.0931751148309559
102,12,3,0,1,0,1,0,0.0377497179433703
102,12,4,0,0,0,0,0,0
102,13,1,1,0,0,0,1,0.995638309745118
102,13,2,0,1,0,1,0,0.688463405938819
102,13,3,1,0,0,0,1,0.351197324693203
102,13,4,0,0,0,0,0,0
102,14,1,0,0,1,0,0,0.249016341986135
102,14,2,0,1,0,1,0,0.174737266497687
102,14,3,0,0,1,1,0,0.219440057175234
102,14,4,0,0,0,0,0,0
102,15,1,0,1,0,1,0,0.197218686342239
102,15,2,0,1,0,0,0,0.662638881243765
102,15,3,1,0,0,0,1,0.874943430069834
102,15,4,0,0,0,0,0,0
102,16,1,0,0,1,1,0,0.556089093210176
102,16,2,0,0,1,0,0,0.673305671429262
102,16,3,0,1,0,1,0,0.288681357400492
102,16,4,0,0,0,0,0,0
102,17,1,0,1,0,1,0,0.783169837435707
102,17,2,0,0,1,0,1,0.0817159586586058
102,17,3,0,0,1,0,1,0.518628991441801
102,17,4,0,0,0,0,0,0
102,18,1,0,1,0,1,0,0.305947362678126
102,18,2,0,1,0,1,0,0.0247949017211795
102,18,3,0,1,0,0,1,0.139277450274676
102,18,4,0,0,0,0,0,0
102,19,1,0,1,0,1,0,0.722173341782764
102,19,2,0,0,1,0,1,0.0682543686125427
102,19,3,1,0,0,0,0,0.649861947167665
102,19,4,0,0,0,0,0,0
102,20,1,0,0,1,0,0,0.116635156562552
102,20,2,1,0,0,0,0,0.349648194853216
102,20,3,0,1,0,0,0,0.0567487904336303
102,20,4,0,0,0,0,0,0
102,21,1,0,1,0,1,0,0.112776913214475
102,21,2,0,0,1,0,1,0.52228964609094
102,21,3,1,0,0,0,0,0.386171608231962
102,21,4,0,0,0,0,0,0
102,22,1,0,1,0,0,0,0.90603522863239
102,22,2,1,0,0,1,0,0.253418082371354
102,22,3,1,0,0,0,0,0.587260813685134
102,22,4,0,0,0,0,0,0
102,23,1,1,0,0,1,0,0.504451381973922
102,23,2,0,1,0,1,0,0.984323669457808
102,23,3,0,0,1,0,1,0.745783461723477
102,23,4,0,0,0,0,0,0
102,24,1,1,0,0,0,1,0.174831224605441
102,24,2,0,0,1,0,0,0.520349672762677
102,24,3,1,0,0,1,0,0.728977212682366
102,24,4,0,0,0,0,0,0
102,25,1,1,0,0,0,1,0.609467238886282
